LEVEL,code,name,full_name,cname,full_cname,lower_cname
5,1CHN043001024,,,宁乡县,,
5,1CHN043001081,,,浏阳市,,
5,1CHN043002002,,,荷塘区,,
5,1CHN043002003,,,芦淞区,,
5,1CHN043002004,,,石峰区,,
5,1CHN043002011,,,天元区,,
5,1CHN043002021,,,株洲县,,
5,1CHN043002023,,,攸县,,
5,1CHN043002024,,,茶陵县,,
5,1CHN043002025,,,炎陵县,,
5,1CHN043002081,,,醴陵市,,
5,1CHN043003002,,,雨湖区,,
5,1CHN043003004,,,岳塘区,,
5,1CHN043003021,,,湘潭县,,
5,1CHN043003081,,,湘乡市,,
5,1CHN043003082,,,韶山市,,
5,1CHN043004005,,,珠晖区,,
5,1CHN043004006,,,雁峰区,,
5,1CHN043004007,,,石鼓区,,
5,1CHN043004008,,,蒸湘区,,
5,1CHN043004012,,,南岳区,,
5,1CHN043004021,,,衡阳县,,
5,1CHN043004022,,,衡南县,,
5,1CHN043004023,,,衡山县,,
5,1CHN043004024,,,衡东县,,
5,1CHN043004026,,,祁东县,,
5,1CHN043004081,,,耒阳市,,
5,1CHN043004082,,,常宁市,,
5,1CHN043005002,,,双清区,,
5,1CHN043005003,,,大祥区,,
5,1CHN043005011,,,北塔区,,
5,1CHN043005021,,,邵东县,,
5,1CHN043005022,,,新邵县,,
5,1CHN043005023,,,邵阳县,,
5,1CHN043005024,,,隆回县,,
5,1CHN043005025,,,洞口县,,
5,1CHN043005027,,,绥宁县,,
5,1CHN043005028,,,新宁县,,
5,1CHN043005029,,,城步苗族自治县,,
5,1CHN043005081,,,武冈市,,
5,1CHN043006002,,,岳阳楼区,,
5,1CHN043006003,,,云溪区,,
5,1CHN043006011,,,君山区,,
5,1CHN043006021,,,岳阳县,,
5,1CHN043006023,,,华容县,,
5,1CHN043006024,,,湘阴县,,
5,1CHN043006026,,,平江县,,
5,1CHN043006081,,,汨罗市,,
5,1CHN043006082,,,临湘市,,
5,1CHN043007002,,,武陵区,,
5,1CHN043007003,,,鼎城区,,
5,1CHN043007021,,,安乡县,,
5,1CHN043007022,,,汉寿县,,
5,1CHN043007023,,,澧县,,
5,1CHN043007024,,,临澧县,,
5,1CHN043007025,,,桃源县,,
5,1CHN043007026,,,石门县,,
5,1CHN043007081,,,津市市,,
5,1CHN043008002,,,永定区,,
5,1CHN043008011,,,武陵源区,,
5,1CHN043008021,,,慈利县,,
5,1CHN043008022,,,桑植县,,
5,1CHN043009002,,,资阳区,,
5,1CHN043009003,,,赫山区,,
5,1CHN043009021,,,南县,,
5,1CHN043009022,,,桃江县,,
5,1CHN043009023,,,安化县,,
5,1CHN043009081,,,沅江市,,
5,1CHN043010002,,,北湖区,,
5,1CHN043010003,,,苏仙区,,
5,1CHN043010021,,,桂阳县,,
5,1CHN043010022,,,宜章县,,
5,1CHN043010023,,,永兴县,,
5,1CHN043010024,,,嘉禾县,,
5,1CHN043010025,,,临武县,,
5,1CHN043010026,,,汝城县,,
5,1CHN043010027,,,桂东县,,
5,1CHN043010028,,,安仁县,,
5,1CHN043010081,,,资兴市,,
5,1CHN043011002,,,零陵区,,
5,1CHN043011003,,,冷水滩区,,
5,1CHN043011021,,,祁阳县,,
5,1CHN043011022,,,东安县,,
5,1CHN043011023,,,双牌县,,
5,1CHN043011024,,,道县,,
5,1CHN043011025,,,江永县,,
5,1CHN043011026,,,宁远县,,
5,1CHN043011027,,,蓝山县,,
5,1CHN043011028,,,新田县,,
5,1CHN043011029,,,江华瑶族自治县,,
5,1CHN043012002,,,鹤城区,,
5,1CHN043012021,,,中方县,,
5,1CHN043012022,,,沅陵县,,
5,1CHN043012023,,,辰溪县,,
5,1CHN043012024,,,溆浦县,,
5,1CHN043012025,,,会同县,,
5,1CHN043012026,,,麻阳苗族自治县,,
5,1CHN043012027,,,新晃侗族自治县,,
5,1CHN043012028,,,芷江侗族自治县,,
5,1CHN043012029,,,靖州苗族侗族自治县,,
5,1CHN043012030,,,通道侗族自治县,,
5,1CHN043012081,,,洪江市,,
5,1CHN043013002,,,娄星区,,
5,1CHN043013021,,,双峰县,,
5,1CHN043013022,,,新化县,,
5,1CHN043013081,,,冷水江市,,
5,1CHN043013082,,,涟源市,,
5,1CHN043031001,,,吉首市,,
5,1CHN043031022,,,泸溪县,,
5,1CHN043031023,,,凤凰县,,
5,1CHN043031024,,,花垣县,,
5,1CHN043031025,,,保靖县,,
5,1CHN043031026,,,古丈县,,
5,1CHN043031027,,,永顺县,,
5,1CHN043031030,,,龙山县,,
5,1CHN044001003,,,荔湾区,,
5,1CHN044001004,,,越秀区,,
5,1CHN044001005,,,海珠区,,
5,1CHN044001006,,,天河区,,
5,1CHN044001011,,,白云区,,
5,1CHN044001012,,,黄埔区,,
5,1CHN044001013,,,番禺区,,
5,1CHN044001014,,,花都区,,
5,1CHN044001015,,,南沙区,,
5,1CHN044001016,,,萝岗区,,
5,1CHN044001083,,,增城市,,
5,1CHN044001084,,,从化市,,
5,1CHN044002003,,,武江区,,
5,1CHN044002004,,,浈江区,,
5,1CHN044002005,,,曲江区,,
5,1CHN044002022,,,始兴县,,
5,1CHN044002024,,,仁化县,,
5,1CHN044002029,,,翁源县,,
5,1CHN044002032,,,乳源瑶族自治县,,
5,1CHN044002033,,,新丰县,,
5,1CHN044002081,,,乐昌市,,
5,1CHN044002082,,,南雄市,,
5,1CHN044003003,,,罗湖区,,
5,1CHN044003004,,,福田区,,
5,1CHN044003005,,,南山区,,
5,1CHN044003006,,,宝安区,,
5,1CHN044003007,,,龙岗区,,
5,1CHN044003008,,,盐田区,,
5,1CHN044004002,,,香洲区,,
5,1CHN044004003,,,斗门区,,
5,1CHN044004004,,,金湾区,,
5,1CHN044005007,,,龙湖区,,
5,1CHN044005011,,,金平区,,
5,1CHN044005012,,,濠江区,,
5,1CHN044005013,,,潮阳区,,
5,1CHN044005014,,,潮南区,,
5,1CHN044005015,,,澄海区,,
5,1CHN044005023,,,南澳县,,
5,1CHN044006004,,,禅城区,,
5,1CHN044006005,,,南海区,,
5,1CHN044006006,,,顺德区,,
5,1CHN044006007,,,三水区,,
5,1CHN044006008,,,高明区,,
5,1CHN044007003,,,蓬江区,,
5,1CHN044007004,,,江海区,,
5,1CHN044007005,,,新会区,,
5,1CHN044007081,,,台山市,,
5,1CHN044007083,,,开平市,,
5,1CHN044007084,,,鹤山市,,
5,1CHN044007085,,,恩平市,,
5,1CHN044008002,,,赤坎区,,
5,1CHN044008003,,,霞山区,,
5,1CHN044008004,,,坡头区,,
5,1CHN044008011,,,麻章区,,
5,1CHN044008023,,,遂溪县,,
5,1CHN044008025,,,徐闻县,,
5,1CHN044008081,,,廉江市,,
5,1CHN044008082,,,雷州市,,
5,1CHN044008083,,,吴川市,,
5,1CHN044009002,,,茂南区,,
5,1CHN044009003,,,茂港区,,
5,1CHN044009023,,,电白县,,
5,1CHN044009081,,,高州市,,
5,1CHN044009082,,,化州市,,
5,1CHN044009083,,,信宜市,,
5,1CHN044012002,,,端州区,,
5,1CHN044012003,,,鼎湖区,,
5,1CHN044012023,,,广宁县,,
5,1CHN044012024,,,怀集县,,
5,1CHN044012025,,,封开县,,
5,1CHN044012026,,,德庆县,,
5,1CHN044012083,,,高要市,,
5,1CHN044012084,,,四会市,,
5,1CHN044013002,,,惠城区,,
5,1CHN044013003,,,惠阳区,,
5,1CHN044013022,,,博罗县,,
5,1CHN044013023,,,惠东县,,
5,1CHN044013024,,,龙门县,,
5,1CHN044014002,,,梅江区,,
5,1CHN044014021,,,梅县,,
5,1CHN044014022,,,大埔县,,
5,1CHN044014023,,,丰顺县,,
5,1CHN044014024,,,五华县,,
5,1CHN044014026,,,平远县,,
5,1CHN044014027,,,蕉岭县,,
5,1CHN044014081,,,兴宁市,,
5,1CHN044015002,,,城区,,
5,1CHN044015021,,,海丰县,,
5,1CHN044015023,,,陆河县,,
5,1CHN044015081,,,陆丰市,,
5,1CHN044016002,,,源城区,,
5,1CHN044016021,,,紫金县,,
5,1CHN044016022,,,龙川县,,
5,1CHN044016023,,,连平县,,
5,1CHN044016024,,,和平县,,
5,1CHN044016025,,,东源县,,
5,1CHN044017002,,,江城区,,
5,1CHN044017021,,,阳西县,,
5,1CHN044017023,,,阳东县,,
5,1CHN044017081,,,阳春市,,
5,1CHN044018002,,,清城区,,
5,1CHN044018021,,,佛冈县,,
5,1CHN044018023,,,阳山县,,
5,1CHN044018025,,,连山壮族瑶族自治县,,
5,1CHN044018026,,,连南瑶族自治县,,
5,1CHN044018027,,,清新县,,
5,1CHN044018081,,,英德市,,
5,1CHN044018082,,,连州市,,
5,1CHN044019000,,,东莞市,,
5,1CHN044020000,,,中山市,,
5,1CHN044051002,,,湘桥区,,
5,1CHN044051021,,,潮安县,,
5,1CHN044051022,,,饶平县,,
5,1CHN044052002,,,榕城区,,
5,1CHN044052021,,,揭东县,,
5,1CHN044052022,,,揭西县,,
5,1CHN044052024,,,惠来县,,
5,1CHN044052081,,,普宁市,,
5,1CHN044053002,,,云城区,,
5,1CHN044053021,,,新兴县,,
5,1CHN044053022,,,郁南县,,
5,1CHN044053023,,,云安县,,
5,1CHN044053081,,,罗定市,,
5,1CHN045001002,,,兴宁区,,
5,1CHN045001003,,,青秀区,,
5,1CHN045001005,,,江南区,,
5,1CHN045001007,,,西乡塘区,,
5,1CHN045001008,,,良庆区,,
5,1CHN045001009,,,邕宁区,,
5,1CHN045001022,,,武鸣县,,
5,1CHN045001023,,,隆安县,,
5,1CHN045001024,,,马山县,,
5,1CHN045001025,,,上林县,,
5,1CHN045001026,,,宾阳县,,
5,1CHN045001027,,,横县,,
5,1CHN045002002,,,城中区,,
5,1CHN045002003,,,鱼峰区,,
5,1CHN045002004,,,柳南区,,
5,1CHN045002005,,,柳北区,,
5,1CHN045002021,,,柳江县,,
5,1CHN045002022,,,柳城县,,
5,1CHN045002023,,,鹿寨县,,
5,1CHN045002024,,,融安县,,
5,1CHN045002025,,,融水苗族自治县,,
5,1CHN045002026,,,三江侗族自治县,,
5,1CHN045003002,,,秀峰区,,
5,1CHN045003003,,,叠彩区,,
5,1CHN045003004,,,象山区,,
5,1CHN045003005,,,七星区,,
5,1CHN045003011,,,雁山区,,
5,1CHN045003021,,,阳朔县,,
5,1CHN045003022,,,临桂县,,
5,1CHN045003023,,,灵川县,,
5,1CHN045003024,,,全州县,,
5,1CHN045003025,,,兴安县,,
5,1CHN045003026,,,永福县,,
5,1CHN045003027,,,灌阳县,,
5,1CHN045003028,,,龙胜各族自治县,,
5,1CHN045003029,,,资源县,,
5,1CHN045003030,,,平乐县,,
5,1CHN045003031,,,荔浦县,,
5,1CHN045003032,,,恭城瑶族自治县,,
5,1CHN045004003,,,万秀区,,
5,1CHN045004004,,,蝶山区,,
5,1CHN045004005,,,长洲区,,
5,1CHN045004021,,,苍梧县,,
5,1CHN045004022,,,藤县,,
5,1CHN045004023,,,蒙山县,,
5,1CHN045004081,,,岑溪市,,
5,1CHN045005002,,,海城区,,
5,1CHN045005003,,,银海区,,
5,1CHN045005012,,,铁山港区,,
5,1CHN045005021,,,合浦县,,
5,1CHN045006002,,,港口区,,
5,1CHN045006003,,,防城区,,
5,1CHN045006021,,,上思县,,
5,1CHN045006081,,,东兴市,,
5,1CHN045007002,,,钦南区,,
5,1CHN045007003,,,钦北区,,
5,1CHN045007021,,,灵山县,,
5,1CHN045007022,,,浦北县,,
5,1CHN045008002,,,港北区,,
5,1CHN045008003,,,港南区,,
5,1CHN045008004,,,覃塘区,,
5,1CHN045008021,,,平南县,,
5,1CHN045008081,,,桂平市,,
5,1CHN045009002,,,玉州区,,
5,1CHN045009021,,,容县,,
5,1CHN045009022,,,陆川县,,
5,1CHN045009023,,,博白县,,
5,1CHN045009024,,,兴业县,,
5,1CHN045009081,,,北流市,,
5,1CHN045010002,,,右江区,,
5,1CHN045010021,,,田阳县,,
5,1CHN045010022,,,田东县,,
5,1CHN045010023,,,平果县,,
5,1CHN045010024,,,德保县,,
5,1CHN045010025,,,靖西县,,
5,1CHN045010026,,,那坡县,,
5,1CHN045010027,,,凌云县,,
5,1CHN045010028,,,乐业县,,
5,1CHN045010029,,,田林县,,
5,1CHN045010030,,,西林县,,
5,1CHN045010031,,,隆林各族自治县,,
5,1CHN045011002,,,八步区,,
5,1CHN045011021,,,昭平县,,
5,1CHN045011022,,,钟山县,,
5,1CHN045011023,,,富川瑶族自治县,,
5,1CHN045012002,,,金城江区,,
5,1CHN045012021,,,南丹县,,
5,1CHN045012022,,,天峨县,,
5,1CHN045012023,,,凤山县,,
5,1CHN045012024,,,东兰县,,
5,1CHN045012025,,,罗城仫佬族自治县,,
5,1CHN045012026,,,环江毛南族自治县,,
5,1CHN045012027,,,巴马瑶族自治县,,
5,1CHN045012028,,,都安瑶族自治县,,
5,1CHN045012029,,,大化瑶族自治县,,
5,1CHN045012081,,,宜州市,,
5,1CHN045013002,,,兴宾区,,
5,1CHN045013021,,,忻城县,,
5,1CHN045013022,,,象州县,,
5,1CHN045013023,,,武宣县,,
5,1CHN045013024,,,金秀瑶族自治县,,
5,1CHN045013081,,,合山市,,
5,1CHN045014002,,,江洲区,,
5,1CHN045014021,,,扶绥县,,
5,1CHN045014022,,,宁明县,,
5,1CHN045014023,,,龙州县,,
5,1CHN045014024,,,大新县,,
5,1CHN045014025,,,天等县,,
5,1CHN045014081,,,凭祥市,,
5,1CHN046001005,,,秀英区,,
5,1CHN046001006,,,龙华区,,
5,1CHN046001007,,,琼山区,,
5,1CHN046001008,,,美兰区,,
5,1CHN051001004,,,锦江区,,
5,1CHN051001005,,,青羊区,,
5,1CHN051001006,,,金牛区,,
5,1CHN051001007,,,武侯区,,
5,1CHN051001008,,,成华区,,
5,1CHN051001012,,,龙泉驿区,,
5,1CHN051001013,,,青白江区,,
5,1CHN051001014,,,新都区,,
5,1CHN051001015,,,温江区,,
5,1CHN051001021,,,金堂县,,
5,1CHN051001022,,,双流县,,
5,1CHN051001024,,,郫县,,
5,1CHN051001029,,,大邑县,,
5,1CHN051001031,,,蒲江县,,
5,1CHN051001032,,,新津县,,
5,1CHN051001081,,,都江堰市,,
5,1CHN051001082,,,彭州市,,
5,1CHN051001083,,,邛崃市,,
5,1CHN051001084,,,崇州市,,
5,1CHN051003002,,,自流井区,,
5,1CHN051003003,,,贡井区,,
5,1CHN051003004,,,大安区,,
5,1CHN051003011,,,沿滩区,,
5,1CHN051003021,,,荣县,,
5,1CHN051003022,,,富顺县,,
5,1CHN051004002,,,东区,,
5,1CHN051004003,,,西区,,
5,1CHN051004011,,,仁和区,,
5,1CHN051004021,,,米易县,,
5,1CHN051004022,,,盐边县,,
5,1CHN051005002,,,江阳区,,
5,1CHN051005003,,,纳溪区,,
5,1CHN051005004,,,龙马潭区,,
5,1CHN051005021,,,泸县,,
5,1CHN051005022,,,合江县,,
5,1CHN051005024,,,叙永县,,
5,1CHN051005025,,,古蔺县,,
5,1CHN051006003,,,旌阳区,,
5,1CHN051006023,,,中江县,,
5,1CHN051006026,,,罗江县,,
5,1CHN051006081,,,广汉市,,
5,1CHN051006082,,,什邡市,,
5,1CHN051006083,,,绵竹市,,
5,1CHN051007003,,,涪城区,,
5,1CHN051007004,,,游仙区,,
5,1CHN051007022,,,三台县,,
5,1CHN051007023,,,盐亭县,,
5,1CHN051007024,,,安县,,
5,1CHN051007025,,,梓潼县,,
5,1CHN051007026,,,北川羌族自治县,,
5,1CHN051007027,,,平武县,,
5,1CHN051007081,,,江油市,,
5,1CHN051008002,,,市中区,,
5,1CHN051008011,,,元坝区,,
5,1CHN051008012,,,朝天区,,
5,1CHN051008021,,,旺苍县,,
5,1CHN051008022,,,青川县,,
5,1CHN051008023,,,剑阁县,,
5,1CHN051008024,,,苍溪县,,
5,1CHN051009003,,,船山区,,
5,1CHN051009004,,,安居区,,
5,1CHN051009021,,,蓬溪县,,
5,1CHN051009022,,,射洪县,,
5,1CHN051009023,,,大英县,,
5,1CHN051010002,,,市中区,,
5,1CHN051010011,,,东兴区,,
5,1CHN051010024,,,威远县,,
5,1CHN051010025,,,资中县,,
5,1CHN051010028,,,隆昌县,,
5,1CHN051011002,,,市中区,,
5,1CHN051011011,,,沙湾区,,
5,1CHN051011012,,,五通桥区,,
5,1CHN051011013,,,金口河区,,
5,1CHN051011023,,,犍为县,,
5,1CHN051011024,,,井研县,,
5,1CHN051011026,,,夹江县,,
5,1CHN051011029,,,沐川县,,
5,1CHN051011032,,,峨边彝族自治县,,
5,1CHN051011033,,,马边彝族自治县,,
5,1CHN051011081,,,峨眉山市,,
5,1CHN051013002,,,顺庆区,,
5,1CHN051013003,,,高坪区,,
5,1CHN051013004,,,嘉陵区,,
5,1CHN051013021,,,南部县,,
5,1CHN051013022,,,营山县,,
5,1CHN051013023,,,蓬安县,,
5,1CHN051013024,,,仪陇县,,
5,1CHN051013025,,,西充县,,
5,1CHN051013081,,,阆中市,,
5,1CHN051014002,,,东坡区,,
5,1CHN051014021,,,仁寿县,,
5,1CHN051014022,,,彭山县,,
5,1CHN051014023,,,洪雅县,,
5,1CHN051014024,,,丹棱县,,
5,1CHN051014025,,,青神县,,
5,1CHN051015002,,,翠屏区,,
5,1CHN051015021,,,宜宾县,,
5,1CHN051015022,,,南溪县,,
5,1CHN051015023,,,江安县,,
5,1CHN051015024,,,长宁县,,
5,1CHN051015025,,,高县,,
5,1CHN051015026,,,珙县,,
5,1CHN051015027,,,筠连县,,
5,1CHN051015028,,,兴文县,,
5,1CHN051015029,,,屏山县,,
5,1CHN051016002,,,广安区,,
5,1CHN051016021,,,岳池县,,
5,1CHN051016022,,,武胜县,,
5,1CHN051016023,,,邻水县,,
5,1CHN051016081,,,华蓥市,,
5,1CHN051017002,,,通川区,,
5,1CHN051017021,,,达县,,
5,1CHN051017022,,,宣汉县,,
5,1CHN051017023,,,开江县,,
5,1CHN051017024,,,大竹县,,
5,1CHN051017025,,,渠县,,
5,1CHN051017081,,,万源市,,
5,1CHN051018002,,,雨城区,,
5,1CHN051018021,,,名山县,,
5,1CHN051018022,,,荥经县,,
5,1CHN051018023,,,汉源县,,
5,1CHN051018024,,,石棉县,,
5,1CHN051018025,,,天全县,,
5,1CHN051018026,,,芦山县,,
5,1CHN051018027,,,宝兴县,,
5,1CHN051019002,,,巴州区,,
5,1CHN051019021,,,通江县,,
5,1CHN051019022,,,南江县,,
5,1CHN051019023,,,平昌县,,
5,1CHN051020002,,,雁江区,,
5,1CHN051020021,,,安岳县,,
5,1CHN051020022,,,乐至县,,
5,1CHN051020081,,,简阳市,,
5,1CHN051032021,,,汶川县,,
5,1CHN051032022,,,理县,,
5,1CHN051032023,,,茂县,,
5,1CHN051032024,,,松潘县,,
5,1CHN051032025,,,九寨沟县,,
5,1CHN051032026,,,金川县,,
5,1CHN051032027,,,小金县,,
5,1CHN051032028,,,黑水县,,
5,1CHN051032029,,,马尔康县,,
5,1CHN051032030,,,壤塘县,,
5,1CHN051032031,,,阿坝县,,
5,1CHN051032032,,,若尔盖县,,
5,1CHN051032033,,,红原县,,
5,1CHN051033021,,,康定县,,
5,1CHN051033022,,,泸定县,,
5,1CHN051033023,,,丹巴县,,
5,1CHN051033024,,,九龙县,,
5,1CHN051033025,,,雅江县,,
5,1CHN051033026,,,道孚县,,
5,1CHN051033027,,,炉霍县,,
5,1CHN051033028,,,甘孜县,,
5,1CHN051033029,,,新龙县,,
5,1CHN051033030,,,德格县,,
5,1CHN051033031,,,白玉县,,
5,1CHN051033032,,,石渠县,,
5,1CHN051033033,,,色达县,,
5,1CHN051033034,,,理塘县,,
5,1CHN051033035,,,巴塘县,,
5,1CHN051033036,,,乡城县,,
5,1CHN051033037,,,稻城县,,
5,1CHN051033038,,,得荣县,,
5,1CHN051034001,,,西昌市,,
5,1CHN051034022,,,木里藏族自治县,,
5,1CHN051034023,,,盐源县,,
5,1CHN051034024,,,德昌县,,
5,1CHN051034025,,,会理县,,
5,1CHN051034026,,,会东县,,
5,1CHN051034027,,,宁南县,,
5,1CHN051034028,,,普格县,,
5,1CHN051034029,,,布拖县,,
5,1CHN051034030,,,金阳县,,
5,1CHN051034031,,,昭觉县,,
5,1CHN051034032,,,喜德县,,
5,1CHN051034033,,,冕宁县,,
5,1CHN051034034,,,越西县,,
5,1CHN051034035,,,甘洛县,,
5,1CHN051034036,,,美姑县,,
5,1CHN051034037,,,雷波县,,
5,1CHN052001002,,,南明区,,
5,1CHN052001003,,,云岩区,,
5,1CHN052001011,,,花溪区,,
5,1CHN052001012,,,乌当区,,
5,1CHN052001013,,,白云区,,
5,1CHN052001014,,,小河区,,
5,1CHN052001021,,,开阳县,,
5,1CHN052001022,,,息烽县,,
5,1CHN052001023,,,修文县,,
5,1CHN052001081,,,清镇市,,
5,1CHN052002001,,,钟山区,,
5,1CHN052002003,,,六枝特区,,
5,1CHN052002021,,,水城县,,
5,1CHN052002022,,,盘县,,
5,1CHN052003002,,,红花岗区,,
5,1CHN052003003,,,汇川区,,
5,1CHN052003021,,,遵义县,,
5,1CHN052003022,,,桐梓县,,
5,1CHN052003023,,,绥阳县,,
5,1CHN052003024,,,正安县,,
5,1CHN052003025,,,道真仡佬族苗族自治县,,
5,1CHN052003026,,,务川仡佬族苗族自治县,,
5,1CHN052003027,,,凤冈县,,
5,1CHN052003028,,,湄潭县,,
5,1CHN052003029,,,余庆县,,
5,1CHN052003030,,,习水县,,
5,1CHN052003081,,,赤水市,,
5,1CHN052003082,,,仁怀市,,
5,1CHN052004002,,,西秀区,,
5,1CHN052004021,,,平坝县,,
5,1CHN052004022,,,普定县,,
5,1CHN052004023,,,镇宁布依族苗族自治县,,
5,1CHN052004024,,,关岭布依族苗族自治县,,
5,1CHN052004025,,,紫云苗族布依族自治县,,
5,1CHN052022001,,,铜仁市,,
5,1CHN052022022,,,江口县,,
5,1CHN052022023,,,玉屏侗族自治县,,
5,1CHN052022024,,,石阡县,,
5,1CHN052022025,,,思南县,,
5,1CHN052022026,,,印江土家族苗族自治县,,
5,1CHN052022027,,,德江县,,
5,1CHN052022028,,,沿河土家族自治县,,
5,1CHN052022029,,,松桃苗族自治县,,
5,1CHN052022030,,,万山特区,,
5,1CHN052023001,,,兴义市,,
5,1CHN052023022,,,兴仁县,,
5,1CHN052023023,,,普安县,,
5,1CHN052023024,,,晴隆县,,
5,1CHN052023025,,,贞丰县,,
5,1CHN052023026,,,望谟县,,
5,1CHN052023027,,,册亨县,,
5,1CHN052023028,,,安龙县,,
5,1CHN052024001,,,毕节市,,
5,1CHN052024022,,,大方县,,
5,1CHN052024023,,,黔西县,,
5,1CHN052024024,,,金沙县,,
5,1CHN052024025,,,织金县,,
5,1CHN052024026,,,纳雍县,,
5,1CHN052024027,,,威宁彝族回族苗族自治县,,
5,1CHN052024028,,,赫章县,,
5,1CHN052026001,,,凯里市,,
5,1CHN052026022,,,黄平县,,
5,1CHN052026023,,,施秉县,,
5,1CHN052026024,,,三穗县,,
5,1CHN052026025,,,镇远县,,
5,1CHN052026026,,,岑巩县,,
5,1CHN052026027,,,天柱县,,
5,1CHN052026028,,,锦屏县,,
5,1CHN052026029,,,剑河县,,
5,1CHN052026030,,,台江县,,
5,1CHN052026031,,,黎平县,,
5,1CHN052026032,,,榕江县,,
5,1CHN052026033,,,从江县,,
5,1CHN052026034,,,雷山县,,
5,1CHN052026035,,,麻江县,,
5,1CHN052026036,,,丹寨县,,
5,1CHN052027001,,,都匀市,,
5,1CHN052027002,,,福泉市,,
5,1CHN052027022,,,荔波县,,
5,1CHN052027023,,,贵定县,,
5,1CHN052027025,,,瓮安县,,
5,1CHN052027026,,,独山县,,
5,1CHN052027027,,,平塘县,,
5,1CHN052027028,,,罗甸县,,
5,1CHN052027029,,,长顺县,,
5,1CHN052027030,,,龙里县,,
5,1CHN052027031,,,惠水县,,
5,1CHN052027032,,,三都水族自治县,,
5,1CHN053001002,,,五华区,,
5,1CHN053001003,,,盘龙区,,
5,1CHN053001011,,,官渡区,,
5,1CHN053001012,,,西山区,,
5,1CHN053001013,,,东川区,,
5,1CHN053001021,,,呈贡县,,
5,1CHN053001022,,,晋宁县,,
5,1CHN053001024,,,富民县,,
5,1CHN053001025,,,宜良县,,
5,1CHN053001026,,,石林彝族自治县,,
5,1CHN053001027,,,嵩明县,,
5,1CHN053001028,,,禄劝彝族苗族自治县,,
5,1CHN053001029,,,寻甸回族彝族自治县,,
5,1CHN053001081,,,安宁市,,
5,1CHN053003002,,,麒麟区,,
5,1CHN053003021,,,马龙县,,
5,1CHN053003022,,,陆良县,,
5,1CHN053003023,,,师宗县,,
5,1CHN053003024,,,罗平县,,
5,1CHN053003025,,,富源县,,
5,1CHN053003026,,,会泽县,,
5,1CHN053003028,,,沾益县,,
5,1CHN053003081,,,宣威市,,
5,1CHN053004002,,,红塔区,,
5,1CHN053004021,,,江川县,,
5,1CHN053004022,,,澄江县,,
5,1CHN053004023,,,通海县,,
5,1CHN053004024,,,华宁县,,
5,1CHN053004025,,,易门县,,
5,1CHN053004026,,,峨山彝族自治县,,
5,1CHN053004027,,,新平彝族傣族自治县,,
5,1CHN053004028,,,元江哈尼族彝族傣族自治县,,
5,1CHN053005002,,,隆阳区,,
5,1CHN053005021,,,施甸县,,
5,1CHN053005022,,,腾冲县,,
5,1CHN053005023,,,龙陵县,,
5,1CHN053005024,,,昌宁县,,
5,1CHN053006002,,,昭阳区,,
5,1CHN053006021,,,鲁甸县,,
5,1CHN053006022,,,巧家县,,
5,1CHN053006023,,,盐津县,,
5,1CHN053006024,,,大关县,,
5,1CHN053006025,,,永善县,,
5,1CHN053006026,,,绥江县,,
5,1CHN053006027,,,镇雄县,,
5,1CHN053006028,,,彝良县,,
5,1CHN053006029,,,威信县,,
5,1CHN053006030,,,水富县,,
5,1CHN053007002,,,古城区,,
5,1CHN053007021,,,玉龙纳西族自治县,,
5,1CHN053007022,,,永胜县,,
5,1CHN053007023,,,华坪县,,
5,1CHN053007024,,,宁蒗彝族自治县,,
5,1CHN053008002,,,思茅区,,
5,1CHN053008021,,,宁洱哈尼族彝族自治县,,
5,1CHN053008022,,,墨江哈尼族自治县,,
5,1CHN053008023,,,景东彝族自治县,,
5,1CHN053008024,,,景谷傣族彝族自治县,,
5,1CHN053008025,,,镇沅彝族哈尼族拉祜族自治县,,
5,1CHN053008026,,,江城哈尼族彝族自治县,,
5,1CHN053008027,,,孟连傣族拉祜族佤族自治县,,
5,1CHN053008028,,,澜沧拉祜族自治县,,
5,1CHN053008029,,,西盟佤族自治县,,
5,1CHN053009002,,,临翔区,,
5,1CHN053009021,,,凤庆县,,
5,1CHN053009022,,,云县,,
5,1CHN053009023,,,永德县,,
5,1CHN053009024,,,镇康县,,
5,1CHN053009025,,,双江拉祜族佤族布朗族傣族自治县,,
5,1CHN053009026,,,耿马傣族佤族自治县,,
5,1CHN053009027,,,沧源佤族自治县,,
5,1CHN053023001,,,楚雄市,,
5,1CHN053023022,,,双柏县,,
5,1CHN053023023,,,牟定县,,
5,1CHN053023024,,,南华县,,
5,1CHN053023025,,,姚安县,,
5,1CHN053023026,,,大姚县,,
5,1CHN053023027,,,永仁县,,
5,1CHN053023028,,,元谋县,,
5,1CHN053023029,,,武定县,,
5,1CHN053023031,,,禄丰县,,
5,1CHN053025001,,,个旧市,,
5,1CHN053025002,,,开远市,,
5,1CHN053025022,,,蒙自县,,
5,1CHN053025023,,,屏边苗族自治县,,
5,1CHN053025024,,,建水县,,
5,1CHN053025025,,,石屏县,,
5,1CHN053025026,,,弥勒县,,
5,1CHN053025027,,,泸西县,,
5,1CHN053025028,,,元阳县,,
5,1CHN053025029,,,红河县,,
5,1CHN053025030,,,金平苗族瑶族傣族自治县,,
5,1CHN053025031,,,绿春县,,
5,1CHN053025032,,,河口瑶族自治县,,
5,1CHN053026021,,,文山县,,
